Me identifico;Tengo;Años de experiencia;Años en la empresa actual;Años en el puesto actual;¿Gente a cargo?;Nivel de estudios alcanzado;Estado;¿Contribuís a proyectos open source?;¿Programás como hobbie?;Lenguajes de programación;Bases de datos;¿Qué SO usás en tu laptop/PC para trabajar?;¿Y en tu celular?;Tipo de contrato;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local);¿Qué tan conforme estás con tu sueldo?;Cómo creés que está tu sueldo con respecto al último semestre;Orientación sexual;Cantidad de empleados;¿La recomendás como un buen lugar para trabajar?;¿Cómo calificás las políticas de diversidad e inclusión?;¿A cuántos kilómetros de tu casa queda la oficina?
Hombre;41;15;7;7;20;Universitario;Incompleto;No;Sí;CSS, HTML, Javascript, PHP, R, SQL;ElasticSearch, MongoDB, MySQL;Mac OS X;iOS;Full-Time;100000;70000;3;3;Heterosexual;11-50;5;5;13
Hombre;37;14;7;4;7;Universitario;Completado;No;No;Java;MySQL;Linux;iOS;Full-Time;129000;80000;3;3;Heterosexual;2001-5000;5;5;10
Hombre;42;20;7;0;10;Universitario;Incompleto;No;Sí;.NET, Bash/Shell, CSS, HTML, Java, Javascript, PHP, SQL, VBA;Amazon RDS/Aurora, MariaDB, MSSQL, MySQL, Percona XtraBackup, Percona XtraDB Cluster;Windows;Android;Full-Time;149000;96000;3;3;Heterosexual;1001-2000;7;5;5
Hombre;30;4;0;4;0;Terciario;Completado;No;Sí;CSS, HTML, Javascript;;Mac OS X;Android;Full-Time;37000;30;1;1;Heterosexual;201-500;3;5;1
Hombre;36;7;6;1;1;Universitario;Completado;No;No;CSS;MongoDB, MySQL;Mac OS X;iOS;Full-Time;80000;61000;3;3;Heterosexual;51-100;8;8;3
Hombre;28;2;8;2;0;Terciario;Completado;No;Sí;.NET, C#, CSS, HTML, Javascript, PHP, SQL;MSSQL;Windows;Android;Full-Time;40000;36000;2;2;Heterosexual;51-100;5;3;6
Hombre;29;6;0;0;0;Universitario;En curso;No;Sí;HTML, Javascript;;Linux;Android;Full-Time;87000;63000;3;3;Heterosexual;2001-5000;5;5;20
Hombre;45;17;7;7;0;Terciario;Completado;No;No;.NET, C#;ElasticSearch, MSSQL, Oracle;Windows;Android;Full-Time;99000;70000;3;3;Heterosexual;101-200;8;8;7
Hombre;24;4;0;0;0;Universitario;En curso;No;No;;;Windows;Android;Full-Time;44400;36400;4;3;Heterosexual;11-50;10;10;3
Hombre;31;3;2;1;1;Secundario;Completado;No;Sí;HTML, Javascript;MySQL;Windows;Android;Full-Time;21000;18500;1;1;Heterosexual;1-10;8;10;30
Hombre;59;25;25;25;0;Terciario;Completado;No;No;.NET, C#, HTML, SQL;MSSQL;Windows;iOS;Full-Time;52000;38000;3;4;Homosexual;11-50;4;1;5
Hombre;26;4;2;4;0;Universitario;En curso;No;Sí;.NET, C#, HTML, Javascript;MSSQL, PostgreSQL;Windows;Android;Full-Time;34900;31900;1;1;Heterosexual;201-500;3;3;56
Hombre;30;2;1;1;0;Terciario;En curso;Sí;Sí;CSS, HTML, Javascript, PHP, SQL;MariaDB, MySQL, Redis;Linux;Android;Full-Time;38000;32000;2;2;Heterosexual;11-50;7;9;3
Hombre;27;5;1;1;0;Universitario;En curso;No;Sí;CSS, HTML, Java, Javascript, TypeScript;;Mac OS X;Android;Full-Time;55000;45000;3;1;Heterosexual;2001-5000;10;10;20
Hombre;37;11;0;11;0;Universitario;Incompleto;No;Sí;Bash/Shell, HTML, Ruby;MongoDB;Linux;Android;Full-Time;69000;;3;2;Heterosexual;51-100;9;9;30
Hombre;25;1;0;0;0;Universitario;Completado;Sí;Sí;Bash/Shell, Go, Elixir, Erlang, Python, Rust;Cassandra, ElasticSearch, PostgreSQL, Redis;Mac OS X;Android;Full-Time;26000;21580;3;3;Heterosexual;1-10;9;8;11
Hombre;32;5;4;4;3;Terciario;Completado;No;No;Java;Oracle;Linux;Android;Tercerizado (trabajo a través de consultora o agencia);43000;32000;1;1;Heterosexual;201-500;7;8;32
Hombre;28;5;5;5;0;Universitario;En curso;No;No;SQL;;Windows;Android;Full-Time;62618;50527;4;3;Heterosexual;5001-10000;8;5;15
Hombre;40;12;1;8;0;Universitario;Incompleto;No;No;Java;Amazon Redshift, ElasticSearch, MongoDB, PostgreSQL;Windows;Android;Remoto (empresa de otro país);133000;120000;4;4;Heterosexual;1-10;2;1;81
Hombre;33;5;3;3;0;Universitario;Incompleto;No;Sí;Bash/Shell, HTML, Java, PHP;Apache HBase, MSSQL, MongoDB, MySQL;Windows;Android;Full-Time;30000;25000;2;2;Heterosexual;11-50;8;4;30
Hombre;42;12;0;0;0;Terciario;Completado;No;Sí;.NET, C#, Javascript, SQL;MSSQL, Oracle;Windows;Android;Full-Time;55000;44000;2;2;Heterosexual;101-200;4;10;4
Hombre;41;10;15;10;10;Posgrado;Completado;No;Sí;.NET, C#;MSSQL, Oracle;Mac OS X;Android;Full-Time;80000;62000;1;1;Heterosexual;11-50;1;1;3
Mujer;32;5;2;4;0;Terciario;Completado;No;No;SQL;Oracle;Windows;Android;Full-Time;34000;30000;2;3;Heterosexual;5001-10000;7;8;-1
Hombre;34;9;0;4;0;Secundario;Completado;No;No;CSS, HTML, Javascript;;Mac OS X;iOS;Full-Time;100000;76000;3;2;Heterosexual;11-50;3;5;4
Hombre;23;1;1;1;0;Universitario;En curso;No;Sí;CSS, HTML, Javascript;;Linux;Android;Full-Time;29200;24200;3;4;Heterosexual;11-50;10;10;12
Hombre;36;13;11;3;5;Universitario;Incompleto;No;Sí;Bash/Shell, Go, Groovy, Java;Cassandra, ElasticSearch, MySQL;Mac OS X;iOS;Full-Time;119890;67312;1;1;Heterosexual;5001-10000;7;8;12
Hombre;32;10;0;3;0;Universitario;Completado;No;No;Bash/Shell, Perl, Python;PostgreSQL;Mac OS X;Android;Full-Time;79000;57000;1;4;Heterosexual;101-200;5;1;5
Hombre;35;11;7;4;20;Universitario;Completado;No;No;;;Windows;iOS;Full-Time;72000;53000;3;3;Homosexual;201-500;8;8;2
Hombre;36;10;13;4;7;Universitario;Completado;No;No;Bash/Shell, Python;MariaDB, MSSQL, MySQL;Windows;Android;Full-Time;97000;70000;3;2;Heterosexual;201-500;9;9;8
Hombre;28;9;0;0;0;Terciario;En curso;No;Sí;Bash/Shell, Groovy, Java;MariaDB, MSSQL, MySQL;Linux;Android;Tercerizado (trabajo a través de consultora o agencia);56000;47000;3;3;Heterosexual;201-500;8;9;20
Hombre;1111;15;0;6;0;Universitario;En curso;No;No;;;Windows;Android;Full-Time;48000;41000;2;2;Heterosexual;5001-10000;9;10;12
Hombre;29;9;0;8;0;Universitario;Completado;No;No;Python, Powershell;MSSQL;Windows;Android;Full-Time;103000;60;4;4;Heterosexual;501-1000;8;10;6
Hombre;27;6;0;0;0;Universitario;En curso;Sí;Sí;ActionScript, Bash/Shell, Java, Javascript, Python, Smalltalk;ElasticSearch, MSSQL, PostgreSQL;Linux;iOS;Full-Time;53000;40000;3;3;Heterosexual;51-100;10;10;4
Hombre;43;14;10;3;4;Terciario;Completado;No;No;PHP, Python, SQL;Amazon RDS/Aurora, ElasticSearch, PostgreSQL;Windows;Android;Freelance;235000;210000;3;2;Heterosexual;11-50;6;7;1
Hombre;28;10;1;1;0;Universitario;Completado;No;Sí;Python;Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL;Windows;Android;Full-Time;41000;37500;3;1;Heterosexual;51-100;8;8;7
Hombre;48;22;1;12;12;Universitario;Completado;Sí;Sí;HTML, Java, Javascript;MSSQL, PostgreSQL;Mac OS X;iOS;Full-Time;78000;;3;3;Heterosexual;51-100;10;10;10
Hombre;27;5;1;1;0;Universitario;Completado;Sí;Sí;CSS, HTML, Javascript, PHP, SQL;MySQL, Redis;Linux;Android;Full-Time;49000;37000;2;3;Homosexual;11-50;5;2;2
Mujer;26;1;0;0;0;Terciario;En curso;No;Sí;.NET, C, C++, C#, CSS, HTML, Java, Javascript, PHP, Python, SQL, TypeScript;IBM Db2, Informix, MSSQL, MySQL, Oracle, Percona XtraBackup, PostgreSQL, ProxySQL;Windows;iOS;Full-Time;10000;10000;3;3;Heterosexual;1-10;1;1;30
Hombre;35;1;0;1;0;Terciario;En curso;No;No;HTML, Java, Javascript;;Windows;Android;Full-Time;39000;32000;2;2;Homosexual;201-500;6;8;10
Hombre;31;3;15;15;0;Universitario;En curso;Sí;Sí;Bash/Shell, PHP, Python, SQL;PostgreSQL;Linux;Android;Full-Time;35000;25000;2;1;Heterosexual;51-100;7;7;25
Hombre;30;7;0;0;0;Secundario;Incompleto;No;No;;;Mac OS X;iOS;Full-Time;56500;44375;3;3;Heterosexual;2001-5000;7;5;4
Hombre;39;14;7;7;0;Terciario;Incompleto;No;No;;;Windows;Android;Full-Time;75060;;3;3;Heterosexual;5001-10000;8;10;4
Hombre;27;8;4;1;0;Universitario;En curso;No;No;;;Windows;Android;Full-Time;57000;45000;3;2;Heterosexual;2001-5000;8;8;2
Hombre;32;5;5;5;3;Terciario;Completado;No;No;Bash/Shell, Python;Apache Hive, MSSQL;Windows;Android;Full-Time;72000;57000;4;3;Heterosexual;51-100;8;5;12
Hombre;24;2;2;2;0;Universitario;En curso;No;Sí;CSS, HTML, Javascript;MongoDB;Linux;Android;Full-Time;36500;32000;3;2;Bisexual o queer;51-100;6;10;36
Mujer;28;2;0;0;0;Universitario;Completado;No;No;R;Google Cloud Storage;Windows;iOS;Full-Time;33000;24000;3;2;;2001-5000;9;10;-1
Mujer;39;20;5;5;0;Terciario;Completado;No;No;;;Windows;Android;Full-Time;41000;35000;2;1;Heterosexual;11-50;2;2;76
Hombre;47;22;3;3;0;Universitario;Completado;No;No;;;Windows;Android;Full-Time;33668;27495;3;2;Heterosexual;201-500;9;10;30
Hombre;22;3;3;3;0;Universitario;En curso;No;No;C, C++, HTML, PHP, SQL;MySQL;Linux;Android;Full-Time;30000;29000;3;3;Heterosexual;11-50;7;3;20
Hombre;36;18;0;6;0;Universitario;Completado;Sí;Sí;Bash/Shell, Java, Python;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora;Mac OS X;iOS;Full-Time;125000;65000;3;1;Heterosexual;11-50;8;8;7
Hombre;32;14;4;1;0;Secundario;Incompleto;Sí;Sí;Powershell, Windows Scripting (bat);;Windows;Android;Full-Time;53125;46244;2;3;Heterosexual;501-1000;7;9;10
Hombre;41;11;4;2;3;Universitario;Completado;No;No;.NET, C#, CSS, HTML, Javascript;MSSQL, Oracle;Windows;iOS;Full-Time;90000;67000;3;3;;501-1000;7;7;5
Hombre;31;11;3;3;0;Terciario;Completado;Sí;No;Bash/Shell, CSS, HTML, Javascript;MariaDB, MongoDB, MySQL;Mac OS X;Android;Full-Time;92000;64000;2;2;Heterosexual;101-200;5;7;25
Hombre;39;13;2;2;0;Universitario;Incompleto;No;No;;;Windows;Android;Full-Time;46400;38000;2;2;Heterosexual;1001-2000;5;5;5
Hombre;26;3;1;1;0;Universitario;Incompleto;No;Sí;Bash/Shell, CSS, HTML, Java, Javascript, Python, SQL;MariaDB, MSSQL, MongoDB, MySQL, Oracle, PostgreSQL;Windows;Android;Full-Time;38670;31675;2;2;Heterosexual;51-100;5;9;23
Hombre;27;3;1;3;0;Universitario;En curso;No;Sí;Javascript;MySQL;Mac OS X;Android;Full-Time;70;55;3;3;Heterosexual;51-100;8;8;1
Hombre;32;10;3;0;2;Universitario;Completado;No;Sí;;;Windows;Android;Full-Time;102960;88000;3;3;Heterosexual;2001-5000;10;10;5
Hombre;26;6;2;0;0;Universitario;Completado;No;No;Bash/Shell, CSS, HTML, Javascript, SQL;PostgreSQL;Mac OS X;iOS;Full-Time;86923;56499;3;3;Heterosexual;201-500;10;10;6
Hombre;30;10;3;1;1;Universitario;En curso;No;Sí;;;Windows;Android;Full-Time;60000;47000;3;3;Heterosexual;5001-10000;7;7;5
Hombre;32;7;3;3;0;Universitario;Completado;No;Sí;Ruby, TypeScript;;Windows;iOS;Full-Time;70000;50000;2;2;Heterosexual;201-500;7;7;5
Hombre;42;15;2;2;50;Universitario;Completado;Sí;No;Bash/Shell, HTML;MariaDB, MSSQL, MongoDB, MySQL, PostgreSQL, SQLite;Windows;Android;Full-Time;82000;61600;1;1;Heterosexual;501-1000;1;10;25
Hombre;31;8;0;0;0;Universitario;En curso;No;Sí;C#, CSS, HTML, Javascript, SQL;Oracle;Windows;iOS;Tercerizado (trabajo a través de consultora o agencia);53000;44000;3;4;Heterosexual;2001-5000;8;6;23
Hombre;30;10;5;2;14;Secundario;Completado;No;No;Python;Amazon DynamoDB, Amazon Redshift, MySQL;Mac OS X;iOS;Full-Time;55000;42000;2;3;;51-100;9;10;5
Mujer;28;5;3;3;0;Universitario;Completado;No;No;;;Linux;Android;Full-Time;33000;27000;2;2;Heterosexual;51-100;10;10;15
Hombre;33;15;7;1;11;Universitario;En curso;No;No;Bash/Shell, SQL;MariaDB, MSSQL, MongoDB, MySQL, PostgreSQL, SQLite;Windows;Android;Full-Time;105000;76026;2;2;Heterosexual;501-1000;6;6;11
Hombre;26;3;3;3;0;Universitario;En curso;No;No;Bash/Shell, Ruby;PostgreSQL;Mac OS X;Android;Full-Time;63000;52400;3;2;Heterosexual;201-500;8;10;15
Hombre;29;8;0;8;0;Secundario;Completado;No;Sí;.NET, SQL;Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MySQL;Windows;Android;Full-Time;50000;40000;2;2;Heterosexual;101-200;7;7;15
Hombre;39;10;2;8;5;Universitario;Completado;No;Sí;CSS, HTML, Java, Javascript, SQL, TypeScript;Cassandra, ElasticSearch, MariaDB, MongoDB, Redis;Linux;Android;Full-Time;75000;55;3;3;Heterosexual;201-500;9;8;2
Hombre;35;15;6;4;3;Secundario;Completado;No;No;Groovy, Java;MSSQL, MySQL;Windows;Android;Full-Time;51700;42000;3;2;Heterosexual;11-50;8;8;15
Hombre;36;16;0;0;1;Terciario;Completado;No;No;Javascript;MongoDB;Mac OS X;Android;Remoto (empresa de otro país);80000;80000;4;4;Homosexual;1-10;6;10;-1
Hombre;33;10;0;0;0;Universitario;Incompleto;Sí;Sí;Objective-C, Swift;;Mac OS X;iOS;Full-Time;270000;200000;4;4;Heterosexual;101-200;9;6;-1
Hombre;38;9;4;1;0;Terciario;Completado;No;No;nada;MySQL;Mac OS X;Android;Full-Time;75771;51981;2;2;Heterosexual;201-500;8;7;7
Hombre;27;8;3;3;0;Universitario;Incompleto;No;No;Bash/Shell, HTML;MariaDB, MSSQL, MySQL;Windows;Android;Full-Time;36000;30000;3;3;Heterosexual;201-500;8;10;3
Mujer;26;6;1;1;0;Universitario;Completado;No;Sí;CSS, HTML, Javascript, PHP, TypeScript;MariaDB, MySQL, Redis;Linux;Android;Full-Time;68500;50000;1;2;Heterosexual;1-10;3;2;12
Hombre;40;12;2;2;0;Terciario;Completado;Sí;Sí;Javascript;MongoDB, MySQL;Mac OS X;Android;Full-Time;97000;67000;2;2;Heterosexual;501-1000;8;10;25
Hombre;26;4;2;2;0;Universitario;Completado;No;No;Ruby;PostgreSQL;Mac OS X;Android;Full-Time;63000;52000;2;2;Heterosexual;201-500;6;8;1
Hombre;26;4;4;0;4;Universitario;Completado;No;No;;;Windows;iOS;Full-Time;50000;;3;3;Heterosexual;11-50;10;10;50
Hombre;26;8;8;2;0;Secundario;Completado;No;Sí;Javascript;;Windows;Android;Part-Time;12500;42000;2;1;Homosexual;11-50;6;3;2
Hombre;29;5;2;5;0;Universitario;En curso;No;No;Python;Amazon RDS/Aurora, MySQL, PostgreSQL, Redis;Mac OS X;Android;Full-Time;80000;62000;3;3;Heterosexual;51-100;8;7;4
Hombre;31;8;0;0;0;Universitario;En curso;Sí;No;Java, Javascript, Kotlin, Scala, Swift;MongoDB, PostgreSQL;Mac OS X;Android;Remoto (empresa de otro país);200000;180000;4;4;Heterosexual;11-50;10;10;-1
Hombre;29;5;5;2;2;Terciario;En curso;No;Sí;Java;MySQL;Linux;Android;Full-Time;17500;17500;1;1;Heterosexual;201-500;1;9;2
Hombre;43;20;6;5;10;Posgrado;Completado;No;Sí;C++, Javascript, Python, SQL;PostgreSQL;Windows;Android;Full-Time;65000;49500;1;1;Heterosexual;11-50;5;10;14
Hombre;37;19;6;2;20;Terciario;Completado;Sí;Sí;.NET, C#, CSS, HTML, Javascript, PHP, SQL, TypeScript, VBA;Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MongoDB, MySQL, SQLite;Windows;Android;Full-Time;125000;70000;2;2;Heterosexual;51-100;10;10;3
Hombre;26;0;0;0;0;Terciario;En curso;No;Sí;SQL;MSSQL;Windows;Android;Part-Time;13200;10900;2;1;Heterosexual;10001+;8;9;26
Hombre;25;3;0;0;0;Universitario;Incompleto;No;Sí;CSS, HTML, Javascript;;Mac OS X;Android;Full-Time;40000;33200;3;2;Heterosexual;201-500;8;10;5
Hombre;33;7;0;2;3;Universitario;Incompleto;No;Sí;Java, OSB;ElasticSearch, Google Cloud Storage, MongoDB, MySQL, Oracle;Linux;Android;Tercerizado (trabajo a través de consultora o agencia);70000;60000;3;2;Heterosexual;11-50;9;8;18
Hombre;36;12;2;2;1;Terciario;Completado;No;No;C#, Java;;Windows;Android;Full-Time;63000;45000;1;1;Heterosexual;1001-2000;7;7;5
Hombre;30;8;2;2;0;Universitario;Incompleto;No;Sí;SQL;Microsoft Azure (Tables, CosmosDB, SQL, etc), Oracle, PostgreSQL, ProxySQL, SQLite;Windows;Android;Full-Time;5791527;44028;2;2;Homosexual;11-50;10;4;20
Hombre;36;14;5;5;0;Universitario;Incompleto;No;No;Ruby;PostgreSQL;Mac OS X;iOS;Freelance;40000;40000;2;2;Heterosexual;1-10;9;9;13
Hombre;36;10;8;8;2;Universitario;Completado;No;No;Bash/Shell;ElasticSearch;Windows;iOS;Full-Time;45600;39000;2;3;Heterosexual;2001-5000;3;6;10
Mujer;31;11;25;2;8;Universitario;Completado;No;Sí;C#, Java, Kotlin;Amazon DynamoDB, Redis;Mac OS X;Android;Full-Time;115000;80000;3;4;Bisexual o queer;201-500;9;7;12
Mujer;38;15;0;7;0;Universitario;Completado;No;No;Go, Javascript, Python, Ruby;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, ElasticSearch, MongoDB, MySQL;Linux;iOS;Full-Time;40700;33000;3;2;Heterosexual;51-100;8;10;4
Hombre;36;10;15;0;0;Secundario;Completado;No;Sí;CSS, HTML, Javascript, PHP;MongoDB;Mac OS X;Android;Full-Time;38000;31540;2;2;Heterosexual;51-100;8;8;10
Hombre;28;9;0;7;0;Secundario;Completado;Sí;No;Bash/Shell, Python;Amazon DynamoDB, PostgreSQL, Redis;Linux;iOS;Freelance;135000;120000;4;4;Heterosexual;1001-2000;10;10;-1
Mujer;36;15;2;8;5;Universitario;Completado;Sí;Sí;;;Mac OS X;iOS;Remoto (empresa de otro país);80000;76000;3;3;Heterosexual;201-500;8;8;-1
Hombre;35;8;0;0;3;Universitario;En curso;Sí;Sí;C, C++, Groovy, HTML, Java, Javascript, PHP;Amazon DynamoDB, Cassandra, MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), PostgreSQL;Linux;Android;Full-Time;75000;65000;2;3;Heterosexual;2001-5000;7;7;15
Hombre;42;20;7;7;0;Universitario;Incompleto;Sí;Sí;Java;PostgreSQL;Mac OS X;iOS;Full-Time;273000;170000;4;3;Bisexual o queer;1001-2000;10;10;5
Hombre;23;1;1;1;0;Universitario;En curso;No;No;CSS, HTML, Java, Javascript;PostgreSQL;Windows;Android;Full-Time;23500;19500;2;2;Heterosexual;2001-5000;10;10;25
Hombre;27;2;0;0;0;Universitario;Completado;Sí;Sí;Java, Kotlin;MongoDB, MySQL, PostgreSQL, SQLite;Mac OS X;Android;Full-Time;70000;55000;3;3;Heterosexual;101-200;8;8;5
Hombre;30;10;8;3;2;Universitario;Incompleto;Sí;Sí;Javascript, SQL;MSSQL;Windows;iOS;Full-Time;70000;62000;3;1;Heterosexual;11-50;6;3;17
Hombre;38;20;2;2;0;Terciario;Completado;No;No;MicroStrategy;;Windows;Android;Full-Time;30000;25000;2;1;Heterosexual;11-50;7;9;20
Hombre;27;2;0;0;2;Universitario;Incompleto;No;Sí;Javascript;Ni idea;Windows;Android;Full-Time;430675;35746;3;3;Homosexual;201-500;8;10;2
Hombre;28;7;0;0;0;Universitario;En curso;No;Sí;Swift;;Mac OS X;iOS;Full-Time;85000;65000;2;1;Heterosexual;201-500;8;9;24
Hombre;63;30;16;16;15;Posdoctorado;Completado;No;Sí;.NET, C++, HTML, Java, Javascript, PHP, Python;Apache Hive, Google Cloud Storage, MSSQL, MySQL, Oracle;Windows;Android;Full-Time;95000;80000;2;2;Heterosexual;1-10;9;9;3
Hombre;44;10;3;0;60;Secundario;Completado;No;No;;;Windows;Android;Full-Time;105000;60000;3;3;Heterosexual;1001-2000;9;10;5
Hombre;35;17;0;0;0;Terciario;Completado;No;No;PHP;MariaDB, MSSQL;Windows;Android;Full-Time;24500;21505;3;2;Heterosexual;51-100;7;7;25
Mujer;36;8;8;3;7;Universitario;Completado;No;No;;MSSQL, MySQL, Oracle;Windows;iOS;Full-Time;85000;60000;2;2;Heterosexual;11-50;6;5;6
Otros;30;5;5;0;0;Secundario;Completado;Sí;Sí;C++, CSS, HTML, Javascript, PHP, Python, SQL;MySQL;Linux;Android;Full-Time;33000;33000;4;4;;11-50;10;10;6
Hombre;41;20;1;1;27;Universitario;Completado;No;No;Java;Amazon DynamoDB, MSSQL, MongoDB, MySQL;Mac OS X;iOS;Full-Time;155000;95000;3;2;Heterosexual;201-500;5;5;3
Hombre;36;6;1;5;0;Secundario;Completado;No;No;;;Windows;No tengo celular / no es Smartphone;Full-Time;32;27;1;1;Heterosexual;51-100;5;5;30
Hombre;50;18;2;2;0;Posgrado;Completado;No;No;CSS, HTML, Javascript, PHP, SQL;MariaDB, MSSQL, MySQL;Windows;Android;Full-Time;60000;51000;2;1;Heterosexual;201-500;7;9;44
Hombre;42;22;0;0;5;Universitario;Incompleto;Sí;Sí;Bash/Shell, Python;Amazon DynamoDB, Amazon Redshift, Amazon RDS/Aurora, Cassandra, ElasticSearch, Google Cloud Storage, MariaDB, MSSQL, MongoDB, MySQL, Percona XtraBackup, Percona XtraDB Cluster, Percona Server, PostgreSQL, ProxySQL, Redis;Mac OS X;iOS;Full-Time;140000;110000;3;3;Heterosexual;501-1000;8;9;50
Hombre;24;5;3;3;0;Secundario;Completado;No;No;;;Windows;Android;Full-Time;28000;24500;3;2;Heterosexual;1-10;8;9;35
Hombre;51;32;1;1;0;Universitario;Completado;Sí;Sí;Groovy, Java, Javascript;PostgreSQL;Mac OS X;Android;Full-Time;202000;128000;4;3;Heterosexual;101-200;10;10;8
Hombre;31;9;1;1;1;Universitario;Completado;No;No;.NET, C#, CSS, HTML, Java, Javascript, PHP, SQL;MariaDB, MSSQL, MySQL, Oracle;Mac OS X;Android;Freelance;200000;180000;4;4;Heterosexual;1-10;10;10;-1
Mujer;33;10;25;25;2;Posgrado;En curso;No;No;;;Mac OS X;iOS;Full-Time;66000;50000;2;2;Heterosexual;51-100;9;10;7
Hombre;23;4;1;1;0;Universitario;En curso;No;Sí;CSS, HTML, Javascript, PHP, SQL;MySQL;Mac OS X;Android;Part-Time;44000;42000;2;3;Heterosexual;1-10;7;5;1
Hombre;36;12;1;4;0;Secundario;Completado;No;Sí;Javascript, PHP, TypeScript;ElasticSearch, MariaDB, MongoDB, MySQL;Linux;Android;Full-Time;50000;43000;3;2;Heterosexual;10001+;6;4;5
Hombre;36;10;2;1;0;Universitario;Completado;No;No;;;Windows;Android;Full-Time;37000;30700;2;1;Heterosexual;501-1000;4;6;4
Hombre;40;20;3;3;0;Secundario;Completado;Sí;Sí;ActionScript, C++, LUa;;Windows;iOS;Full-Time;42000;37500;2;2;;10001+;6;5;5
Hombre;24;4;16;4;0;Secundario;Completado;No;No;;;Windows;Android;Full-Time;29000;24000;1;1;Heterosexual;201-500;6;8;14
Hombre;25;3;1;1;0;Universitario;Completado;No;No;PHP;MongoDB, MySQL;Mac OS X;iOS;Full-Time;50000;40000;3;3;Homosexual;11-50;7;6;50
Hombre;24;3;0;3;0;Universitario;Completado;Sí;Sí;Java, Javascript, Python;Amazon DynamoDB;Linux;Android;Remoto (empresa de otro país);93000;85000;3;3;Heterosexual;11-50;8;8;-1
Hombre;37;17;0;10;0;Universitario;Completado;No;No;Groovy, Java;;Mac OS X;Android;Full-Time;130000;90000;4;4;Heterosexual;201-500;10;10;8
Hombre;35;10;4;2;5;Universitario;Completado;No;No;;;Mac OS X;iOS;Full-Time;85000;70000;4;4;Heterosexual;11-50;10;10;10
Hombre;36;15;1;0;2;Universitario;Completado;No;No;.NET, C#, CSS, HTML, Javascript, SQL, TypeScript;MSSQL;Windows;iOS;Full-Time;63500;49000;2;2;Heterosexual;201-500;8;10;7
Hombre;40;15;2;2;0;Terciario;Completado;No;No;;;Windows;iOS;Full-Time;73580;50000;2;1;Heterosexual;1001-2000;6;8;10
Hombre;25;3;1;1;0;Universitario;En curso;No;Sí;Groovy, Java;MariaDB, MSSQL, MongoDB, MySQL, Oracle, Redis;Mac OS X;iOS;Full-Time;47000;44000;2;1;Heterosexual;5001-10000;7;9;20
Hombre;34;11;5;5;0;Universitario;En curso;Sí;Sí;.NET, C#, CSS, HTML, Javascript, SQL;MSSQL;Windows;Android;Full-Time;43;36;2;3;Heterosexual;2001-5000;6;6;3
Hombre;27;1;1;1;0;Universitario;En curso;No;No;Javascript, SQL;MySQL;Linux;Android;Full-Time;30000;24900;2;2;Heterosexual;11-50;4;8;30
Hombre;28;10;3;1;1;Secundario;Completado;No;Sí;Go, Groovy, Java, Javascript, Python, SQL;Amazon DynamoDB, Cassandra, MySQL;Mac OS X;iOS;Full-Time;110000;60000;2;2;Homosexual;5001-10000;9;7;5
Hombre;29;1;9;2;0;Terciario;Completado;No;Sí;ABAP;Informix;Windows;Android;Full-Time;48000;3984;3;4;Heterosexual;5001-10000;5;7;15
Hombre;37;19;14;6;0;Universitario;Incompleto;No;Sí;Bash/Shell, Python;ElasticSearch, MariaDB, MySQL, Oracle;Linux;iOS;Full-Time;66700;52000;2;1;Heterosexual;201-500;7;10;16
Hombre;35;15;1;5;0;Universitario;Completado;No;Sí;;;Mac OS X;iOS;Full-Time;104000;72000;3;3;Heterosexual;201-500;9;9;7
Hombre;39;20;3;0;0;Posgrado;Completado;No;No;Python, R, SQL;MySQL;Mac OS X;iOS;Full-Time;95000;;3;3;Heterosexual;11-50;7;7;30
Hombre;29;8;5;2;4;Universitario;Incompleto;No;Sí;CSS, HTML, Java, Javascript, Kotlin, SQL;Oracle;Windows;Android;Full-Time;78000;58000;3;3;Heterosexual;501-1000;8;10;3
Hombre;49;23;4;4;0;Terciario;Completado;No;Sí;.NET, C#, HTML, Javascript, SQL;MSSQL, SQLite;Windows;Android;Full-Time;100000;79000;4;4;Heterosexual;11-50;7;7;4
Hombre;27;4;4;4;0;Universitario;En curso;No;No;Java, Javascript, SQL;MySQL;Linux;Android;Full-Time;40278;38278;2;2;Heterosexual;501-1000;7;8;30
Hombre;37;14;0;10;0;Doctorado;En curso;No;No;CSS, HTML, Java, Javascript, SQL;Amazon Redshift, ElasticSearch, MySQL;Mac OS X;Android;Full-Time;62000;41000;3;4;;11-50;6;9;1
Hombre;25;2;2;2;0;Doctorado;En curso;Sí;Sí;Python;Apache Hive, PostgreSQL, Presto;Mac OS X;iOS;Full-Time;83000;50000;1;1;Heterosexual;101-200;8;8;0
Mujer;31;6;6;3;0;Universitario;Incompleto;No;No;ABAP, SQL, VBA, BI IP;MSSQL;Windows;Android;Full-Time;39500;31800;2;2;Heterosexual;5001-10000;7;9;5
